Java HotSpot(TM) 64-Bit Server VM (25.101-b13) for bsd-amd64 JRE (1.8.0_101-b13), built on Jun 22 2016 02:42:15 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 8388608k(1015292k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=1073741824 -XX:MaxHeapSize=1073741824 -XX:MaxNewSize=1048576 -XX:NewSize=1048576 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseSerialGC 
16.094: [GC (Allocation Failure) 16.094: [DefNew: 960K->63K(960K), 0.0070850 secs] 559682K->559669K(1048512K), 0.0073064 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.123: [GC (Allocation Failure) 16.123: [DefNew: 959K->63K(960K), 0.0024538 secs] 560565K->560553K(1048512K), 0.0025138 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.145: [GC (Allocation Failure) 16.145: [DefNew: 959K->64K(960K), 0.0022456 secs] 561449K->561437K(1048512K), 0.0022940 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.169: [GC (Allocation Failure) 16.169: [DefNew: 960K->63K(960K), 0.0019814 secs] 562333K->562322K(1048512K), 0.0020236 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.192: [GC (Allocation Failure) 16.192: [DefNew: 959K->63K(960K), 0.0020284 secs] 563218K->563204K(1048512K), 0.0020712 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.217: [GC (Allocation Failure) 16.217: [DefNew: 959K->63K(960K), 0.0020237 secs] 564100K->564089K(1048512K), 0.0020680 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.239: [GC (Allocation Failure) 16.239: [DefNew: 959K->63K(960K), 0.0022003 secs] 564984K->564973K(1048512K), 0.0022439 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.264: [GC (Allocation Failure) 16.264: [DefNew: 959K->63K(960K), 0.0020941 secs] 565869K->565857K(1048512K), 0.0021400 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.287: [GC (Allocation Failure) 16.287: [DefNew: 959K->64K(960K), 0.0055518 secs] 566753K->566741K(1048512K), 0.0056663 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
16.315: [GC (Allocation Failure) 16.315: [DefNew: 960K->63K(960K), 0.0020661 secs] 567637K->567623K(1048512K), 0.0021073 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.337: [GC (Allocation Failure) 16.337: [DefNew: 959K->63K(960K), 0.0021388 secs] 568519K->568508K(1048512K), 0.0021830 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.362: [GC (Allocation Failure) 16.362: [DefNew: 959K->64K(960K), 0.0020311 secs] 569404K->569392K(1048512K), 0.0020902 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.383: [GC (Allocation Failure) 16.384: [DefNew: 960K->64K(960K), 0.0032717 secs] 570288K->570276K(1048512K), 0.0033315 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.410: [GC (Allocation Failure) 16.410: [DefNew: 960K->63K(960K), 0.0021344 secs] 571172K->571159K(1048512K), 0.0021771 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.433: [GC (Allocation Failure) 16.433: [DefNew: 959K->63K(960K), 0.0024799 secs] 572055K->572043K(1048512K), 0.0025408 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.457: [GC (Allocation Failure) 16.457: [DefNew: 959K->63K(960K), 0.0024775 secs] 572939K->572927K(1048512K), 0.0025186 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.482: [GC (Allocation Failure) 16.482: [DefNew: 959K->63K(960K), 0.0022814 secs] 573823K->573812K(1048512K), 0.0023299 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.506: [GC (Allocation Failure) 16.506: [DefNew: 959K->63K(960K), 0.0063038 secs] 574708K->574696K(1048512K), 0.0064974 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.535: [GC (Allocation Failure) 16.535: [DefNew: 959K->63K(960K), 0.0024116 secs] 575592K->575587K(1048512K), 0.0024570 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.559: [GC (Allocation Failure) 16.559: [DefNew: 959K->63K(960K), 0.0028430 secs] 576483K->576479K(1048512K), 0.0029036 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.585: [GC (Allocation Failure) 16.585: [DefNew: 959K->63K(960K), 0.0022863 secs] 577375K->577370K(1048512K), 0.0023312 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.607: [GC (Allocation Failure) 16.607: [DefNew: 959K->63K(960K), 0.0023068 secs] 578266K->578259K(1048512K), 0.0023546 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.632: [GC (Allocation Failure) 16.632: [DefNew: 959K->63K(960K), 0.0022921 secs] 579155K->579153K(1048512K), 0.0023382 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.657: [GC (Allocation Failure) 16.657: [DefNew: 959K->63K(960K), 0.0022180 secs] 580049K->580047K(1048512K), 0.0022647 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.681: [GC (Allocation Failure) 16.681: [DefNew: 959K->63K(960K), 0.0023073 secs] 580943K->580941K(1048512K), 0.0023627 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
16.706: [GC (Allocation Failure) 16.706: [DefNew: 959K->64K(960K), 0.0054586 secs] 581837K->581832K(1048512K), 0.0055898 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.733: [GC (Allocation Failure) 16.733: [DefNew: 960K->63K(960K), 0.0023353 secs] 582728K->582721K(1048512K), 0.0023802 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.755: [GC (Allocation Failure) 16.755: [DefNew: 959K->64K(960K), 0.0022133 secs] 583617K->583616K(1048512K), 0.0022589 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.780: [GC (Allocation Failure) 16.780: [DefNew: 960K->64K(960K), 0.0022697 secs] 584512K->584509K(1048512K), 0.0023172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.805: [GC (Allocation Failure) 16.805: [DefNew: 960K->63K(960K), 0.0020493 secs] 585405K->585403K(1048512K), 0.0020928 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.828: [GC (Allocation Failure) 16.828: [DefNew: 959K->63K(960K), 0.0020788 secs] 586299K->586293K(1048512K), 0.0021214 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.854: [GC (Allocation Failure) 16.854: [DefNew: 959K->63K(960K), 0.0021275 secs] 587189K->587184K(1048512K), 0.0021696 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.877: [GC (Allocation Failure) 16.877: [DefNew: 959K->63K(960K), 0.0021105 secs] 588080K->588074K(1048512K), 0.0021573 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.901: [GC (Allocation Failure) 16.901: [DefNew: 959K->63K(960K), 0.0022136 secs] 588970K->588965K(1048512K), 0.0022563 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.925: [GC (Allocation Failure) 16.925: [DefNew: 959K->63K(960K), 0.0072215 secs] 589861K->589854K(1048512K), 0.0074374 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.953: [GC (Allocation Failure) 16.953: [DefNew: 959K->63K(960K), 0.0021540 secs] 590750K->590748K(1048512K), 0.0021970 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.977: [GC (Allocation Failure) 16.977: [DefNew: 959K->63K(960K), 0.0029375 secs] 591644K->591642K(1048512K), 0.0029858 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.002: [GC (Allocation Failure) 17.002: [DefNew: 959K->63K(960K), 0.0020124 secs] 592538K->592535K(1048512K), 0.0020564 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
17.025: [GC (Allocation Failure) 17.025: [DefNew: 959K->64K(960K), 0.0022123 secs] 593431K->593427K(1048512K), 0.0022592 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
17.049: [GC (Allocation Failure) 17.049: [DefNew: 960K->64K(960K), 0.0019164 secs] 594323K->594316K(1048512K), 0.0019702 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.073: [GC (Allocation Failure) 17.073: [DefNew: 960K->63K(960K), 0.0021372 secs] 595212K->595210K(1048512K), 0.0021835 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.096: [GC (Allocation Failure) 17.096: [DefNew: 959K->63K(960K), 0.0023827 secs] 596106K->596104K(1048512K), 0.0024287 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.120: [GC (Allocation Failure) 17.120: [DefNew: 959K->64K(960K), 0.0022734 secs] 597000K->596997K(1048512K), 0.0023264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.144: [GC (Allocation Failure) 17.144: [DefNew: 960K->64K(960K), 0.0040494 secs] 597893K->597887K(1048512K), 0.0041276 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.170: [GC (Allocation Failure) 17.170: [DefNew: 960K->63K(960K), 0.0023572 secs] 598783K->598778K(1048512K), 0.0024013 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.195: [GC (Allocation Failure) 17.195: [DefNew: 959K->64K(960K), 0.0023443 secs] 599674K->599668K(1048512K), 0.0023929 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.219: [GC (Allocation Failure) 17.219: [DefNew: 960K->64K(960K), 0.0032585 secs] 600564K->600559K(1048512K), 0.0033129 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.245: [GC (Allocation Failure) 17.245: [DefNew: 960K->64K(960K), 0.0022535 secs] 601455K->601448K(1048512K), 0.0022955 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.270: [GC (Allocation Failure) 17.270: [DefNew: 960K->63K(960K), 0.0022733 secs] 602344K->602342K(1048512K), 0.0023192 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.294: [GC (Allocation Failure) 17.294: [DefNew: 959K->64K(960K), 0.0022003 secs] 603238K->603236K(1048512K), 0.0022545 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.320: [GC (Allocation Failure) 17.320: [DefNew: 960K->63K(960K), 0.0023779 secs] 604132K->604130K(1048512K), 0.0024282 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.344: [GC (Allocation Failure) 17.344: [DefNew: 959K->63K(960K), 0.0059707 secs] 605026K->605019K(1048512K), 0.0060580 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.371: [GC (Allocation Failure) 17.371: [DefNew: 959K->64K(960K), 0.0022631 secs] 605915K->605913K(1048512K), 0.0023142 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
17.396: [GC (Allocation Failure) 17.396: [DefNew: 960K->64K(960K), 0.0023690 secs] 606809K->606807K(1048512K), 0.0024164 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.421: [GC (Allocation Failure) 17.421: [DefNew: 960K->64K(960K), 0.0022265 secs] 607703K->607700K(1048512K), 0.0022697 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
17.444: [GC (Allocation Failure) 17.444: [DefNew: 960K->63K(960K), 0.0028494 secs] 608596K->608590K(1048512K), 0.0029189 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.469: [GC (Allocation Failure) 17.469: [DefNew: 959K->64K(960K), 0.0022323 secs] 609486K->609484K(1048512K), 0.0022738 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.494: [GC (Allocation Failure) 17.494: [DefNew: 960K->63K(960K), 0.0024082 secs] 610380K->610378K(1048512K), 0.0024668 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.518: [GC (Allocation Failure) 17.518: [DefNew: 959K->63K(960K), 0.0024027 secs] 611274K->611271K(1048512K), 0.0024488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.543: [GC (Allocation Failure) 17.543: [DefNew: 959K->63K(960K), 0.0024042 secs] 612167K->612163K(1048512K), 0.0024470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.566: [GC (Allocation Failure) 17.566: [DefNew: 959K->63K(960K), 0.0024438 secs] 613059K->613052K(1048512K), 0.0024861 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.592: [GC (Allocation Failure) 17.592: [DefNew: 959K->63K(960K), 0.0023802 secs] 613948K->613946K(1048512K), 0.0024230 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
17.616: [GC (Allocation Failure) 17.616: [DefNew: 959K->63K(960K), 0.0024444 secs] 614842K->614840K(1048512K), 0.0024897 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.640: [GC (Allocation Failure) 17.640: [DefNew: 959K->63K(960K), 0.0023044 secs] 615736K->615733K(1048512K), 0.0023474 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
17.666: [GC (Allocation Failure) 17.666: [DefNew: 959K->63K(960K), 0.0023789 secs] 616629K->616623K(1048512K), 0.0024378 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.691: [GC (Allocation Failure) 17.691: [DefNew: 959K->63K(960K), 0.0024955 secs] 617519K->617514K(1048512K), 0.0025423 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
17.716: [GC (Allocation Failure) 17.716: [DefNew: 959K->64K(960K), 0.0023437 secs] 618410K->618404K(1048512K), 0.0023872 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.738: [GC (Allocation Failure) 17.738: [DefNew: 960K->63K(960K), 0.0021365 secs] 619300K->619295K(1048512K), 0.0021824 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.762: [GC (Allocation Failure) 17.762: [DefNew: 959K->64K(960K), 0.0066527 secs] 620191K->620184K(1048512K), 0.0068230 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
17.788: [GC (Allocation Failure) 17.789: [DefNew: 960K->63K(960K), 0.0037870 secs] 621080K->621078K(1048512K), 0.0038460 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.815: [GC (Allocation Failure) 17.815: [DefNew: 959K->63K(960K), 0.0022702 secs] 621974K->621972K(1048512K), 0.0023142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.840: [GC (Allocation Failure) 17.840: [DefNew: 959K->63K(960K), 0.0022923 secs] 622868K->622866K(1048512K), 0.0023480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.864: [GC (Allocation Failure) 17.864: [DefNew: 959K->64K(960K), 0.0022953 secs] 623762K->623755K(1048512K), 0.0023484 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
17.888: [GC (Allocation Failure) 17.888: [DefNew: 960K->64K(960K), 0.0026754 secs] 624651K->624649K(1048512K), 0.0027264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.910: [GC (Allocation Failure) 17.910: [DefNew: 960K->64K(960K), 0.0021568 secs] 625545K->625543K(1048512K), 0.0022033 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.934: [GC (Allocation Failure) 17.934: [DefNew: 960K->63K(960K), 0.0026394 secs] 626439K->626436K(1048512K), 0.0027078 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.958: [GC (Allocation Failure) 17.958: [DefNew: 959K->63K(960K), 0.0026120 secs] 627332K->627328K(1048512K), 0.0026611 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
17.982: [GC (Allocation Failure) 17.982: [DefNew: 959K->64K(960K), 0.0034406 secs] 628224K->628217K(1048512K), 0.0035284 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.008: [GC (Allocation Failure) 18.008: [DefNew: 960K->63K(960K), 0.0024985 secs] 629113K->629111K(1048512K), 0.0025489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.033: [GC (Allocation Failure) 18.033: [DefNew: 959K->63K(960K), 0.0022833 secs] 630007K->630005K(1048512K), 0.0023242 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.056: [GC (Allocation Failure) 18.056: [DefNew: 959K->63K(960K), 0.0025471 secs] 630901K->630898K(1048512K), 0.0025880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.080: [GC (Allocation Failure) 18.080: [DefNew: 959K->63K(960K), 0.0023369 secs] 631794K->631788K(1048512K), 0.0023799 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.104: [GC (Allocation Failure) 18.104: [DefNew: 959K->64K(960K), 0.0023205 secs] 632684K->632680K(1048512K), 0.0023619 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.126: [GC (Allocation Failure) 18.126: [DefNew: 960K->64K(960K), 0.0035077 secs] 633576K->633569K(1048512K), 0.0035770 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.152: [GC (Allocation Failure) 18.152: [DefNew: 960K->63K(960K), 0.0023662 secs] 634465K->634460K(1048512K), 0.0024137 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
18.175: [GC (Allocation Failure) 18.175: [DefNew: 959K->64K(960K), 0.0029227 secs] 635356K->635349K(1048512K), 0.0030004 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.200: [GC (Allocation Failure) 18.200: [DefNew: 960K->63K(960K), 0.0024051 secs] 636245K->636243K(1048512K), 0.0024506 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.225: [GC (Allocation Failure) 18.225: [DefNew: 959K->63K(960K), 0.0025602 secs] 637139K->637137K(1048512K), 0.0026104 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.248: [GC (Allocation Failure) 18.248: [DefNew: 959K->63K(960K), 0.0022478 secs] 638033K->638031K(1048512K), 0.0022933 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.273: [GC (Allocation Failure) 18.273: [DefNew: 959K->63K(960K), 0.0023374 secs] 638927K->638922K(1048512K), 0.0023814 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.297: [GC (Allocation Failure) 18.297: [DefNew: 959K->63K(960K), 0.0023173 secs] 639818K->639811K(1048512K), 0.0023709 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.320: [GC (Allocation Failure) 18.320: [DefNew: 959K->63K(960K), 0.0025553 secs] 640707K->640706K(1048512K), 0.0025950 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.345: [GC (Allocation Failure) 18.345: [DefNew: 959K->63K(960K), 0.0023881 secs] 641602K->641599K(1048512K), 0.0024353 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.370: [GC (Allocation Failure) 18.370: [DefNew: 959K->63K(960K), 0.0024604 secs] 642495K->642493K(1048512K), 0.0025055 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.393: [GC (Allocation Failure) 18.393: [DefNew: 959K->64K(960K), 0.0047797 secs] 643389K->643383K(1048512K), 0.0049093 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
18.421: [GC (Allocation Failure) 18.421: [DefNew: 960K->63K(960K), 0.0023963 secs] 644279K->644274K(1048512K), 0.0024413 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.445: [GC (Allocation Failure) 18.445: [DefNew: 959K->63K(960K), 0.0024361 secs] 645170K->645164K(1048512K), 0.0024825 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.469: [GC (Allocation Failure) 18.469: [DefNew: 959K->63K(960K), 0.0025619 secs] 646060K->646055K(1048512K), 0.0026054 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.494: [GC (Allocation Failure) 18.494: [DefNew: 959K->63K(960K), 0.0024363 secs] 646951K->646944K(1048512K), 0.0024819 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.518: [GC (Allocation Failure) 18.518: [DefNew: 959K->63K(960K), 0.0026536 secs] 647840K->647838K(1048512K), 0.0026966 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.543: [GC (Allocation Failure) 18.543: [DefNew: 959K->64K(960K), 0.0023392 secs] 648734K->648732K(1048512K), 0.0023830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.569: [GC (Allocation Failure) 18.569: [DefNew: 960K->63K(960K), 0.0024561 secs] 649628K->649625K(1048512K), 0.0024998 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.592: [GC (Allocation Failure) 18.592: [DefNew: 959K->63K(960K), 0.0077723 secs] 650521K->650517K(1048512K), 0.0078795 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.621: [GC (Allocation Failure) 18.622: [DefNew: 959K->64K(960K), 0.0031236 secs] 651413K->651406K(1048512K), 0.0032113 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.648: [GC (Allocation Failure) 18.648: [DefNew: 960K->63K(960K), 0.0025966 secs] 652302K->652300K(1048512K), 0.0026413 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.672: [GC (Allocation Failure) 18.672: [DefNew: 959K->64K(960K), 0.0026125 secs] 653196K->653194K(1048512K), 0.0026605 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.698: [GC (Allocation Failure) 18.698: [DefNew: 960K->63K(960K), 0.0027142 secs] 654090K->654087K(1048512K), 0.0027733 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.723: [GC (Allocation Failure) 18.723: [DefNew: 959K->63K(960K), 0.0024585 secs] 654983K->654977K(1048512K), 0.0025027 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.744: [GC (Allocation Failure) 18.744: [DefNew: 959K->64K(960K), 0.0025035 secs] 655873K->655868K(1048512K), 0.0025597 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.770: [GC (Allocation Failure) 18.770: [DefNew: 960K->63K(960K), 0.0024099 secs] 656764K->656758K(1048512K), 0.0024532 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.793: [GC (Allocation Failure) 18.793: [DefNew: 959K->63K(960K), 0.0023578 secs] 657654K->657649K(1048512K), 0.0024030 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.816: [GC (Allocation Failure) 18.816: [DefNew: 959K->63K(960K), 0.0045834 secs] 658545K->658538K(1048512K), 0.0046845 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.843: [GC (Allocation Failure) 18.843: [DefNew: 959K->64K(960K), 0.0028370 secs] 659434K->659432K(1048512K), 0.0028865 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.867: [GC (Allocation Failure) 18.867: [DefNew: 960K->63K(960K), 0.0038812 secs] 660328K->660326K(1048512K), 0.0039347 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.894: [GC (Allocation Failure) 18.894: [DefNew: 959K->64K(960K), 0.0025733 secs] 661222K->661220K(1048512K), 0.0026224 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.921: [GC (Allocation Failure) 18.921: [DefNew: 960K->63K(960K), 0.0024429 secs] 662116K->662109K(1048512K), 0.0024930 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
18.944: [GC (Allocation Failure) 18.944: [DefNew: 959K->63K(960K), 0.0034063 secs] 663005K->663003K(1048512K), 0.0034782 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
18.970: [GC (Allocation Failure) 18.970: [DefNew: 959K->63K(960K), 0.0023277 secs] 663899K->663897K(1048512K), 0.0023696 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
18.995: [GC (Allocation Failure) 18.995: [DefNew: 959K->63K(960K), 0.0028281 secs] 664793K->664790K(1048512K), 0.0028795 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.020: [GC (Allocation Failure) 19.020: [DefNew: 959K->64K(960K), 0.0039974 secs] 665686K->665682K(1048512K), 0.0046545 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
19.048: [GC (Allocation Failure) 19.048: [DefNew: 960K->64K(960K), 0.0025979 secs] 666578K->666571K(1048512K), 0.0026449 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.073: [GC (Allocation Failure) 19.073: [DefNew: 960K->63K(960K), 0.0027147 secs] 667467K->667465K(1048512K), 0.0027661 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.098: [GC (Allocation Failure) 19.098: [DefNew: 959K->63K(960K), 0.0026318 secs] 668361K->668359K(1048512K), 0.0026789 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
19.123: [GC (Allocation Failure) 19.123: [DefNew: 959K->64K(960K), 0.0056249 secs] 669255K->669253K(1048512K), 0.0057001 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.151: [GC (Allocation Failure) 19.151: [DefNew: 960K->64K(960K), 0.0025991 secs] 670149K->670142K(1048512K), 0.0026415 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
19.175: [GC (Allocation Failure) 19.175: [DefNew: 960K->64K(960K), 0.0026139 secs] 671038K->671034K(1048512K), 0.0026612 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.200: [GC (Allocation Failure) 19.201: [DefNew: 960K->64K(960K), 0.0026375 secs] 671930K->671923K(1048512K), 0.0026843 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
19.225: [GC (Allocation Failure) 19.225: [DefNew: 960K->63K(960K), 0.0025051 secs] 672819K->672814K(1048512K), 0.0025522 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.250: [GC (Allocation Failure) 19.250: [DefNew: 959K->64K(960K), 0.0028360 secs] 673710K->673703K(1048512K), 0.0028859 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.275: [GC (Allocation Failure) 19.275: [DefNew: 960K->63K(960K), 0.0027257 secs] 674599K->674598K(1048512K), 0.0027745 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.299: [GC (Allocation Failure) 19.299: [DefNew: 959K->64K(960K), 0.0026070 secs] 675494K->675491K(1048512K), 0.0026672 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
19.325: [GC (Allocation Failure) 19.325: [DefNew: 960K->63K(960K), 0.0025685 secs] 676387K->676385K(1048512K), 0.0026127 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.350: [GC (Allocation Failure) 19.350: [DefNew: 959K->63K(960K), 0.0024358 secs] 677281K->677274K(1048512K), 0.0024797 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.374: [GC (Allocation Failure) 19.374: [DefNew: 959K->64K(960K), 0.0026597 secs] 678170K->678168K(1048512K), 0.0027046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.399: [GC (Allocation Failure) 19.399: [DefNew: 960K->64K(960K), 0.0025119 secs] 679064K->679062K(1048512K), 0.0025626 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
19.425: [GC (Allocation Failure) 19.425: [DefNew: 960K->63K(960K), 0.0026069 secs] 679958K->679956K(1048512K), 0.0026635 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
19.449: [GC (Allocation Failure) 19.449: [DefNew: 959K->64K(960K), 0.0062881 secs] 680852K->680845K(1048512K), 0.0064123 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
19.477: [GC (Allocation Failure) 19.477: [DefNew: 960K->63K(960K), 0.0027912 secs] 681741K->681739K(1048512K), 0.0028481 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
